loan_amount,value_per_installment,acc_amount,payment_term,capitalized_interest,value_future,months
3497.0,1165.6666666666667,3916.64,1050.0,419.64,3916.6400000000003,10.0
3265.0,816.25,3265.0,744.0,0.0,3265.0,0.0
1755.0,585.0,1776.06,420.0,21.06,1776.06,1.0
2685.0,895.0,2910.54,589.0,225.54,2910.5400000000004,7.0
1660.0,830.0,1759.6,527.0,99.60000000000001,1759.6000000000001,5.0
6661.0,1332.2,7380.388,1023.0,719.388,7380.388000000001,9.0
5653.0,1413.25,5924.344,868.0,271.344,5924.344,4.0
1950.0,650.0,1973.4,780.0,23.400000000000002,1973.4,1.0
3198.0,1066.0,3505.008,620.0,307.008,3505.0080000000003,8.0
7569.0,2523.0,8477.28,682.0,908.28,8477.28,10.0
3962.0,990.5,4437.4400000000005,1050.0,475.44000000000005,4437.4400000000005,10.0
4939.0,1646.3333333333333,5353.876,217.0,414.876,5353.876,7.0
4926.0,1231.5,5280.6720000000005,930.0,354.672,5280.6720000000005,6.0
1680.0,420.0,1720.32,434.0,40.32,1720.32,2.0
6744.0,1348.8,6744.0,750.0,0.0,6744.0,0.0
3730.0,1243.3333333333333,3998.56,570.0,268.56,3998.5600000000004,6.0
1770.0,885.0,1982.4,682.0,212.40000000000003,1982.4,10.0
6303.0,1575.75,6908.088,992.0,605.088,6908.088000000001,8.0
2473.0,824.3333333333334,2562.028,465.0,89.028,2562.0280000000002,3.0
1225.0,408.3333333333333,1239.7,420.0,14.700000000000001,1239.7,1.0
6801.0,1700.25,6882.612,1147.0,81.612,6882.612,1.0
2832.0,708.0,2933.952,480.0,101.952,2933.952,3.0
2848.0,2848.0,2848.0,372.0,0.0,2848.0,0.0
813.0,406.5,871.5360000000001,570.0,58.536,871.5360000000001,6.0
5853.0,1463.25,6414.888,990.0,561.888,6414.888000000001,8.0
3711.0,1237.0,4156.32,682.0,445.32000000000005,4156.320000000001,10.0
250.0,250.0,274.0,620.0,24.0,274.0,8.0
3249.0,1624.5,3404.952,868.0,155.952,3404.952,4.0
7138.0,1427.6,7994.56,1050.0,856.5600000000001,7994.56,10.0
3778.0,1259.3333333333333,3823.336,780.0,45.336,3823.3360000000002,1.0
3198.0,1066.0,3581.76,1054.0,383.76,3581.76,10.0
4168.0,1389.3333333333333,4668.16,690.0,500.15999999999997,4668.160000000001,10.0
567.0,567.0,594.216,124.0,27.216,594.216,4.0
8614.0,2153.5,9751.048,1080.0,1137.048,9751.048,11.0
10184.0,2036.8,10306.208,1500.0,122.208,10306.208,1.0
7546.0,1886.5,7817.656,840.0,271.656,7817.656,3.0
5936.0,1484.0,6149.696,840.0,213.696,6149.696,3.0
1523.0,761.5,1614.38,155.0,91.38,1614.38,5.0
3189.0,1063.0,3189.0,372.0,0.0,3189.0,0.0
575.0,287.5,650.9,713.0,75.9,650.9000000000001,11.0
1659.0,553.0,1858.08,690.0,199.08,1858.0800000000002,10.0
1248.0,416.0,1397.76,682.0,149.76000000000002,1397.7600000000002,10.0
250.0,250.0,271.0,217.0,21.0,271.0,7.0
250.0,250.0,250.0,390.0,0.0,250.0,0.0
1741.0,580.3333333333334,1991.704,360.0,250.704,1991.7040000000002,12.0
288.0,96.0,315.648,240.0,27.648,315.648,8.0
7339.0,1834.75,7955.476,1333.0,616.476,7955.476000000001,7.0
3328.0,1109.3333333333333,3447.808,480.0,119.80799999999999,3447.808,3.0
7150.0,2383.3333333333335,7407.4,1209.0,257.4,7407.400000000001,3.0
3691.0,922.75,3691.0,750.0,0.0,3691.0,0.0
4569.0,913.8,4788.312,1230.0,219.312,4788.312,4.0
5492.0,1830.6666666666667,5557.904,775.0,65.904,5557.904,1.0
1846.0,615.3333333333334,2045.368,660.0,199.368,2045.3680000000002,9.0
3368.0,1122.6666666666667,3772.16,300.0,404.16,3772.1600000000003,10.0
3419.0,854.75,3870.308,1085.0,451.308,3870.3080000000004,11.0
7710.0,1927.5,8635.2,690.0,925.1999999999999,8635.2,10.0
2247.0,2247.0,2381.82,155.0,134.82000000000002,2381.82,5.0
797.0,265.6666666666667,873.512,240.0,76.512,873.5120000000001,8.0
1186.0,593.0,1186.0,750.0,0.0,1186.0,0.0
250.0,125.0,286.0,360.0,36.0,286.00000000000006,12.0
3723.0,930.75,3767.676,775.0,44.676,3767.676,1.0
5254.0,1751.3333333333333,5695.336,960.0,441.336,5695.336,7.0
1190.0,595.0,1275.68,570.0,85.68,1275.68,6.0
250.0,125.0,271.0,210.0,21.0,271.0,7.0
1796.0,598.6666666666666,1946.864,589.0,150.864,1946.864,7.0
4399.0,1466.3333333333333,4610.152,870.0,211.15200000000002,4610.152,4.0
6144.0,1536.0,6733.8240000000005,248.0,589.8240000000001,6733.8240000000005,8.0
7311.0,1462.2,8276.052,1080.0,965.052,8276.052000000001,11.0
1330.0,443.3333333333333,1409.8,540.0,79.80000000000001,1409.8000000000002,5.0
1008.0,504.0,1116.864,651.0,108.864,1116.864,9.0
690.0,230.0,690.0,390.0,0.0,690.0,0.0
3072.0,1024.0,3072.0,1110.0,0.0,3072.0,0.0
6178.0,1235.6,6548.68,900.0,370.67999999999995,6548.68,5.0
2344.0,781.3333333333334,2428.384,837.0,84.384,2428.384,3.0
8382.0,1676.4,8884.92,900.0,502.92,8884.92,5.0
4662.0,2331.0,4717.944,775.0,55.944,4717.944,1.0
2931.0,2931.0,3212.376,248.0,281.37600000000003,3212.376,8.0
1628.0,542.6666666666666,1667.0720000000001,434.0,39.072,1667.0720000000001,2.0
5012.0,1670.6666666666667,5493.152,990.0,481.152,5493.152,8.0
2609.0,652.25,2640.308,420.0,31.308,2640.308,1.0
6806.0,1361.2,7704.392,1426.0,898.3919999999999,7704.392000000001,11.0
480.0,480.0,508.8,150.0,28.799999999999997,508.8,5.0
1576.0,788.0,1651.648,124.0,75.648,1651.6480000000001,4.0
997.0,332.3333333333333,1140.568,360.0,143.568,1140.5680000000002,12.0
1030.0,515.0,1153.6,310.0,123.6,1153.6000000000001,10.0
8750.0,1750.0,9800.0,1054.0,1050.0,9800.000000000002,10.0
762.0,762.0,853.44,300.0,91.44,853.44,10.0
1023.0,341.0,1108.932,600.0,85.932,1108.932,7.0
250.0,125.0,250.0,390.0,0.0,250.0,0.0
293.0,293.0,310.58,540.0,17.58,310.58000000000004,5.0
1480.0,493.3333333333333,1675.3600000000001,341.0,195.36,1675.3600000000001,11.0
2754.0,918.0,2820.096,1178.0,66.096,2820.096,2.0
1693.0,564.3333333333334,1896.16,300.0,203.16,1896.16,10.0
6554.0,1638.5,7025.888,1302.0,471.888,7025.888000000001,6.0
5220.0,1305.0,5533.2,899.0,313.2,5533.200000000001,5.0
250.0,125.0,250.0,372.0,0.0,250.0,0.0
4580.0,1526.6666666666667,4689.92,806.0,109.92,4689.92,2.0
4625.0,1156.25,5235.5,1085.0,610.5,5235.500000000001,11.0
619.0,619.0,648.712,124.0,29.712,648.712,4.0
1571.0,392.75,1608.704,810.0,37.704,1608.704,2.0
4417.0,2208.5,4470.004,780.0,53.004,4470.004,1.0
4730.0,946.0,5070.56,930.0,340.56,5070.56,6.0
6520.0,1304.0,6676.48,810.0,156.48,6676.4800000000005,2.0
5293.0,1323.25,5737.612,960.0,444.61199999999997,5737.612,7.0
250.0,83.33333333333333,265.0,155.0,15.0,265.0,5.0
6016.0,1203.2,6737.92,1050.0,721.9200000000001,6737.920000000001,10.0
6373.0,1274.6,7137.76,1054.0,764.76,7137.760000000001,10.0
7339.0,1467.8,7339.0,1116.0,0.0,7339.0,0.0
6461.0,1615.25,7313.852,1085.0,852.852,7313.852000000001,11.0
8698.0,2174.5,8802.376,1500.0,104.376,8802.376,1.0
4134.0,826.8,4630.08,1395.0,496.08000000000004,4630.080000000001,10.0
8091.0,2697.0,9159.012,1080.0,1068.012,9159.012,11.0
5813.0,1937.6666666666667,6092.024,124.0,279.024,6092.024,4.0
5361.0,1787.0,5875.656,240.0,514.6560000000001,5875.656000000001,8.0
2487.0,829.0,2845.128,360.0,358.12800000000004,2845.128,12.0
7167.0,1791.75,7339.008,810.0,172.008,7339.008,2.0
5821.0,1455.25,6379.816,992.0,558.816,6379.816000000001,8.0
3859.0,1929.5,3997.924,465.0,138.924,3997.924,3.0
6691.0,1672.75,6851.584,1178.0,160.584,6851.584,2.0
6041.0,2013.6666666666667,6765.92,1050.0,724.9200000000001,6765.920000000001,10.0
7624.0,1524.8,8630.368,1080.0,1006.3679999999999,8630.368,11.0
6894.0,1378.8,7638.552,1020.0,744.5520000000001,7638.552000000001,9.0
1914.0,638.0,2097.744,630.0,183.744,2097.744,8.0
1322.0,661.0,1480.64,682.0,158.64000000000001,1480.64,10.0
4724.0,1574.6666666666667,4837.376,806.0,113.376,4837.376,2.0
8644.0,2161.0,8644.0,1116.0,0.0,8644.0,0.0
6254.0,1563.5,6254.0,750.0,0.0,6254.0,0.0
4643.0,1547.6666666666667,5255.876,720.0,612.876,5255.876,11.0
4236.0,1412.0,4744.32,682.0,508.32,4744.320000000001,10.0
5829.0,1457.25,6528.48,1050.0,699.48,6528.4800000000005,10.0
250.0,125.0,286.0,360.0,36.0,286.00000000000006,12.0
4287.0,1429.0,4287.0,750.0,0.0,4287.0,0.0
4508.0,1127.0,4616.192,1170.0,108.19200000000001,4616.192,2.0
250.0,250.0,280.0,300.0,30.0,280.0,10.0
4216.0,1405.3333333333333,4468.96,899.0,252.95999999999998,4468.96,5.0
2807.0,935.6666666666666,2874.368,806.0,67.368,2874.368,2.0
7285.0,1821.25,7809.52,930.0,524.52,7809.52,6.0
789.0,263.0,864.744,240.0,75.744,864.744,8.0
4647.0,1161.75,5204.64,300.0,557.64,5204.64,10.0
3841.0,960.25,4348.012,713.0,507.012,4348.012000000001,11.0
250.0,125.0,262.0,120.0,12.0,262.0,4.0
626.0,313.0,663.56,527.0,37.56,663.5600000000001,5.0
5371.0,2685.5,5757.7119999999995,930.0,386.712,5757.712,6.0
2216.0,554.0,2322.368,868.0,106.36800000000001,2322.368,4.0
1768.0,1768.0,1874.08,540.0,106.08000000000001,1874.0800000000002,5.0
6251.0,1250.2,6251.0,1488.0,0.0,6251.0,0.0
3541.0,885.25,3753.46,900.0,212.46000000000004,3753.46,5.0
4834.0,1611.3333333333333,5414.08,1054.0,580.08,5414.080000000001,10.0
4713.0,1571.0,4882.668,840.0,169.668,4882.668000000001,3.0
960.0,320.0,1063.68,270.0,103.67999999999999,1063.68,9.0
4839.0,1209.75,5303.544,630.0,464.544,5303.544000000001,8.0
7532.0,1883.0,8255.072,1364.0,723.072,8255.072,8.0
1527.0,509.0,1563.648,810.0,36.648,1563.6480000000001,2.0
250.0,125.0,262.0,124.0,12.0,262.0,4.0
554.0,277.0,600.5360000000001,210.0,46.536,600.5360000000001,7.0
250.0,125.0,271.0,589.0,21.0,271.0,7.0
5585.0,1117.0,5786.06,1200.0,201.06,5786.06,3.0
4560.0,1520.0,4888.32,558.0,328.32,4888.320000000001,6.0
1975.0,658.3333333333334,1998.7,1147.0,23.7,1998.7,1.0
2535.0,845.0,2747.94,961.0,212.94,2747.94,7.0
2453.0,817.6666666666666,2482.436,403.0,29.436,2482.436,1.0
250.0,125.0,277.0,270.0,27.0,277.0,9.0
649.0,649.0,719.092,279.0,70.092,719.0920000000001,9.0
250.0,250.0,277.0,660.0,27.0,277.0,9.0
2315.0,578.75,2426.12,870.0,111.12,2426.12,4.0
2660.0,886.6666666666666,2979.2,1054.0,319.20000000000005,2979.2000000000003,10.0
10792.0,2158.4,11828.032,1364.0,1036.032,11828.032000000001,8.0
6830.0,1707.5,6911.96,1140.0,81.96000000000001,6911.96,1.0
2083.0,1041.5,2207.98,527.0,124.98000000000002,2207.98,5.0
3959.0,989.75,4434.08,310.0,475.08000000000004,4434.080000000001,10.0
1856.0,464.0,2034.176,620.0,178.17600000000002,2034.1760000000002,8.0
2601.0,1300.5,2944.332,720.0,343.332,2944.3320000000003,11.0
5899.0,1474.75,6536.092,1023.0,637.092,6536.092000000001,9.0
250.0,125.0,277.0,660.0,27.0,277.0,9.0
5590.0,1397.5,6059.56,961.0,469.56,6059.56,7.0
6710.0,2236.6666666666665,6710.0,1110.0,0.0,6710.0,0.0
3402.0,850.5,3606.12,527.0,204.12,3606.1200000000003,5.0
250.0,250.0,262.0,124.0,12.0,262.0,4.0
1506.0,376.5,1524.072,403.0,18.072,1524.0720000000001,1.0
3878.0,1939.0,4250.2880000000005,248.0,372.288,4250.2880000000005,8.0
10525.0,2105.0,11661.7,1023.0,1136.7,11661.7,9.0
2694.0,1347.0,2694.0,750.0,0.0,2694.0,0.0
250.0,250.0,277.0,660.0,27.0,277.0,9.0
5848.0,1462.0,6409.408,990.0,561.408,6409.408,8.0
4721.0,1573.6666666666667,4834.304,806.0,113.304,4834.304,2.0
5607.0,1401.75,5943.42,1620.0,336.42,5943.42,5.0
5124.0,1024.8,5308.464,840.0,184.464,5308.464,3.0
5542.0,1847.3333333333333,5874.52,527.0,332.52000000000004,5874.52,5.0
706.0,706.0,790.72,300.0,84.72,790.72,10.0
2490.0,830.0,2639.4,900.0,149.4,2639.4,5.0
592.0,592.0,655.936,660.0,63.936,655.936,9.0
3030.0,1515.0,3066.36,403.0,36.36,3066.36,1.0
818.0,409.0,827.816,403.0,9.816,827.816,1.0
4071.0,1017.75,4364.112,930.0,293.112,4364.112,6.0
3740.0,1246.6666666666667,4188.8,1050.0,448.8,4188.8,10.0
250.0,125.0,256.0,434.0,6.0,256.0,2.0
6168.0,1542.0,6760.128,620.0,592.128,6760.128000000001,8.0
5071.0,1267.75,5192.704,434.0,121.70400000000001,5192.704,2.0
6442.0,2147.3333333333335,6905.824,186.0,463.824,6905.8240000000005,6.0
3402.0,1701.0,3565.296,120.0,163.296,3565.2960000000003,4.0
250.0,125.0,256.0,450.0,6.0,256.0,2.0
250.0,125.0,262.0,124.0,12.0,262.0,4.0
1842.0,614.0,1952.52,527.0,110.52,1952.5200000000002,5.0
2187.0,729.0,2475.684,330.0,288.68399999999997,2475.684,11.0
4295.0,1431.6666666666667,4295.0,744.0,0.0,4295.0,0.0
3147.0,3147.0,3147.0,372.0,0.0,3147.0,0.0
250.0,250.0,286.0,360.0,36.0,286.00000000000006,12.0
1880.0,940.0,1992.8,540.0,112.8,1992.8000000000002,5.0
3201.0,800.25,3469.884,961.0,268.884,3469.884,7.0
4097.0,1365.6666666666667,4195.328,450.0,98.328,4195.328,2.0
661.0,661.0,692.728,124.0,31.728,692.7280000000001,4.0
4798.0,1199.5,4855.576,780.0,57.576,4855.576,1.0
1698.0,849.0,1901.76,690.0,203.76000000000002,1901.7600000000002,10.0
4531.0,1510.3333333333333,4585.372,775.0,54.372,4585.372,1.0
1699.0,566.3333333333334,1841.716,600.0,142.716,1841.7160000000001,7.0
4864.0,1216.0,5155.84,900.0,291.84000000000003,5155.84,5.0
250.0,83.33333333333333,277.0,270.0,27.0,277.0,9.0
6811.0,2270.3333333333335,7383.124,961.0,572.124,7383.124000000001,7.0
4257.0,1419.0,4818.924,713.0,561.924,4818.924000000001,11.0
1241.0,413.6666666666667,1255.892,403.0,14.892,1255.892,1.0
2548.0,849.3333333333334,2639.728,465.0,91.72800000000001,2639.728,3.0
3713.0,1237.6666666666667,4069.448,620.0,356.448,4069.4480000000003,8.0
4887.0,1221.75,4887.0,750.0,0.0,4887.0,0.0
5049.0,1683.0,5109.588,775.0,60.588,5109.588,1.0
2225.0,741.6666666666666,2438.6,240.0,213.6,2438.6000000000004,8.0
5177.0,1294.25,5860.364,1085.0,683.364,5860.3640000000005,11.0
6607.0,1651.75,7082.704,570.0,475.70400000000006,7082.704000000001,6.0
8392.0,2098.0,9096.928,1320.0,704.9280000000001,9096.928,7.0
938.0,469.0,1028.048,240.0,90.048,1028.048,8.0
250.0,125.0,268.0,180.0,18.0,268.0,6.0
10269.0,2053.8,10515.456,806.0,246.45600000000002,10515.456,2.0
2783.0,927.6666666666666,3116.96,682.0,333.96000000000004,3116.9600000000005,10.0
4754.0,1188.5,4868.096,810.0,114.096,4868.0960000000005,2.0
6826.0,1706.5,7481.296,630.0,655.296,7481.296,8.0
1160.0,386.6666666666667,1271.36,248.0,111.36,1271.3600000000001,8.0
250.0,125.0,280.0,682.0,30.0,280.0,10.0
4905.0,2452.5,5258.16,570.0,353.15999999999997,5258.160000000001,6.0
1931.0,643.6666666666666,2000.516,465.0,69.516,2000.516,3.0
4380.0,1460.0,4695.36,930.0,315.36,4695.360000000001,6.0
2267.0,755.6666666666666,2430.224,186.0,163.224,2430.224,6.0
1968.0,656.0,2227.776,713.0,259.776,2227.7760000000003,11.0
2830.0,943.3333333333334,3135.64,660.0,305.64,3135.6400000000003,9.0
5839.0,1946.3333333333333,6609.748,1085.0,770.7479999999999,6609.7480000000005,11.0
6633.0,2211.0,6633.0,1110.0,0.0,6633.0,0.0
2618.0,1309.0,2775.08,540.0,157.08,2775.08,5.0
3786.0,946.5,4285.752,713.0,499.752,4285.752,11.0
6758.0,1689.5,7001.2880000000005,837.0,243.288,7001.2880000000005,3.0
4293.0,2146.5,4653.612,600.0,360.61199999999997,4653.612,7.0
2219.0,2219.0,2432.024,630.0,213.024,2432.0240000000003,8.0
7301.0,1460.2,7651.448,1240.0,350.448,7651.448,4.0
5211.0,1042.2,5336.064,806.0,125.06400000000001,5336.064,2.0
4371.0,1457.0,4528.356,465.0,157.356,4528.356,3.0
2434.0,608.5,2755.288,1080.0,321.288,2755.2880000000005,11.0
250.0,125.0,274.0,248.0,24.0,274.0,8.0
3855.0,963.75,4271.34,660.0,416.34,4271.34,9.0
2761.0,2761.0,2893.528,120.0,132.528,2893.5280000000002,4.0
1464.0,1464.0,1534.272,120.0,70.272,1534.2720000000002,4.0
8329.0,1665.8,8828.74,1271.0,499.74,8828.74,5.0
4511.0,4511.0,4511.0,390.0,0.0,4511.0,0.0
250.0,83.33333333333333,262.0,120.0,12.0,262.0,4.0
6651.0,1662.75,7528.932,1085.0,877.932,7528.932000000001,11.0
7905.0,1317.5,8094.72,1178.0,189.72,8094.72,2.0
250.0,125.0,283.0,330.0,33.0,283.00000000000006,11.0
4519.0,1506.3333333333333,5061.28,682.0,542.28,5061.280000000001,10.0
8247.0,2061.75,8247.0,744.0,0.0,8247.0,0.0
250.0,125.0,280.0,310.0,30.0,280.0,10.0
2410.0,1205.0,2438.92,420.0,28.92,2438.92,1.0
6040.0,1208.0,6040.0,1116.0,0.0,6040.0,0.0
598.0,299.0,676.936,341.0,78.936,676.936,11.0
6143.0,1228.6,6437.864,868.0,294.86400000000003,6437.8640000000005,4.0
1773.0,591.0,1900.656,186.0,127.656,1900.6560000000002,6.0
5945.0,1486.25,6373.04,930.0,428.04,6373.04,6.0
963.0,481.5,1009.224,120.0,46.224000000000004,1009.224,4.0
5912.0,1478.0,6479.552,630.0,567.552,6479.552000000001,8.0
1513.0,504.3333333333333,1549.312,450.0,36.312,1549.3120000000001,2.0
250.0,125.0,280.0,682.0,30.0,280.0,10.0
5526.0,1842.0,6255.432,720.0,729.432,6255.432000000001,11.0
1387.0,693.5,1453.576,496.0,66.57600000000001,1453.576,4.0
6955.0,2318.3333333333335,7038.46,780.0,83.46000000000001,7038.46,1.0
6762.0,1352.4,7248.864,1302.0,486.86400000000003,7248.8640000000005,6.0
1665.0,555.0,1864.8,310.0,199.8,1864.8000000000002,10.0
2152.0,717.3333333333334,2229.472,465.0,77.47200000000001,2229.472,3.0
2337.0,779.0,2421.132,480.0,84.132,2421.132,3.0
250.0,125.0,283.0,330.0,33.0,283.00000000000006,11.0
288.0,144.0,288.0,372.0,0.0,288.0,0.0
1729.0,576.3333333333334,1957.228,341.0,228.228,1957.2280000000003,11.0
250.0,125.0,271.0,210.0,21.0,271.0,7.0
2296.0,1148.0,2571.52,310.0,275.52,2571.5200000000004,10.0
3005.0,1001.6666666666666,3329.54,270.0,324.54,3329.5400000000004,9.0
7158.0,1431.6,7329.792,810.0,171.792,7329.792,2.0
8867.0,2955.6666666666665,9186.212,840.0,319.212,9186.212,3.0
1920.0,960.0,1943.04,403.0,23.04,1943.04,1.0
5137.0,1712.3333333333333,5137.0,750.0,0.0,5137.0,0.0
3203.0,1067.6666666666667,3318.308,480.0,115.30799999999999,3318.308,3.0
250.0,125.0,262.0,120.0,12.0,262.0,4.0
2963.0,740.75,3318.56,690.0,355.55999999999995,3318.5600000000004,10.0
3081.0,770.25,3191.916,837.0,110.916,3191.916,3.0
4153.0,1384.3333333333333,4302.508,840.0,149.50799999999998,4302.508,3.0
250.0,83.33333333333333,265.0,527.0,15.0,265.0,5.0
250.0,83.33333333333333,271.0,961.0,21.0,271.0,7.0
8293.0,1658.6,8890.096,930.0,597.096,8890.096000000001,6.0
7388.0,1847.0,8274.56,1410.0,886.5600000000001,8274.560000000001,10.0
6203.0,1550.75,7021.796,1080.0,818.796,7021.796,11.0
250.0,125.0,268.0,180.0,18.0,268.0,6.0
4956.0,1239.0,4956.0,744.0,0.0,4956.0,0.0
3922.0,784.4,4063.192,1209.0,141.192,4063.192,3.0
1487.0,495.6666666666667,1665.44,310.0,178.44,1665.44,10.0
3346.0,836.5,3747.52,1050.0,401.52,3747.5200000000004,10.0
3576.0,1192.0,3661.824,450.0,85.824,3661.824,2.0
1711.0,855.5,1793.128,124.0,82.128,1793.1280000000002,4.0
6510.0,1302.0,6822.48,1230.0,312.48,6822.4800000000005,4.0
1524.0,1524.0,1578.864,480.0,54.864000000000004,1578.864,3.0
3182.0,1060.6666666666667,3411.104,558.0,229.10399999999998,3411.1040000000003,6.0
250.0,125.0,277.0,270.0,27.0,277.0,9.0
2148.0,716.0,2148.0,372.0,0.0,2148.0,0.0
4029.0,1343.0,4222.392,496.0,193.392,4222.392,4.0
4204.0,1401.3333333333333,4506.688,570.0,302.688,4506.688,6.0
2257.0,752.3333333333334,2554.924,720.0,297.924,2554.9240000000004,11.0
6041.0,2013.6666666666667,6620.936,630.0,579.936,6620.936000000001,8.0
250.0,250.0,268.0,558.0,18.0,268.0,6.0
4243.0,4243.0,4243.0,390.0,0.0,4243.0,0.0
672.0,336.0,712.32,540.0,40.32,712.32,5.0
5622.0,1405.5,6026.784,930.0,404.784,6026.784000000001,6.0
4832.0,2416.0,5237.888,589.0,405.88800000000003,5237.888,7.0
2716.0,679.0,2748.592,1140.0,32.592,2748.592,1.0
6893.0,1723.25,7141.148,840.0,248.14800000000002,7141.148,3.0
1697.0,565.6666666666666,1737.728,434.0,40.728,1737.728,2.0
5844.0,1461.0,6334.896,600.0,490.896,6334.896000000001,7.0
3365.0,1682.5,3526.52,124.0,161.52,3526.52,4.0
6343.0,2114.3333333333335,6875.812,589.0,532.812,6875.812000000001,7.0
2693.0,1346.5,2951.5280000000002,620.0,258.528,2951.5280000000002,8.0
8862.0,1772.4,9287.376,870.0,425.37600000000003,9287.376,4.0
7195.0,1439.0,7281.34,775.0,86.34,7281.34,1.0
2195.0,1097.5,2405.72,248.0,210.72,2405.7200000000003,8.0
6657.0,1664.25,7136.304,930.0,479.304,7136.304,6.0
4683.0,2341.5,5132.568,620.0,449.568,5132.568,8.0
4626.0,1542.0,4792.536,480.0,166.536,4792.536,3.0
250.0,125.0,259.0,480.0,9.0,259.0,3.0
4572.0,2286.0,4956.048,600.0,384.048,4956.048000000001,7.0
2273.0,757.6666666666666,2409.38,540.0,136.38,2409.38,5.0
881.0,440.5,902.144,450.0,21.144000000000002,902.144,2.0
5424.0,1356.0,5619.264,840.0,195.264,5619.264,3.0
2491.0,830.3333333333334,2491.0,1116.0,0.0,2491.0,0.0
250.0,250.0,274.0,240.0,24.0,274.0,8.0
6279.0,1569.75,6279.0,1116.0,0.0,6279.0,0.0
1152.0,384.0,1221.12,150.0,69.12,1221.1200000000001,5.0
1097.0,548.5,1097.0,372.0,0.0,1097.0,0.0
250.0,250.0,268.0,180.0,18.0,268.0,6.0
904.0,301.3333333333333,936.544,465.0,32.544000000000004,936.544,3.0
1908.0,954.0,2159.8559999999998,713.0,251.856,2159.856,11.0
1995.0,997.5,2018.94,420.0,23.94,2018.94,1.0
8001.0,2000.25,8577.072,930.0,576.072,8577.072,6.0
3671.0,917.75,4111.52,682.0,440.52,4111.52,10.0
467.0,233.5,523.04,1050.0,56.04,523.0400000000001,10.0
2167.0,1083.5,2427.04,310.0,260.04,2427.0400000000004,10.0
1455.0,1455.0,1594.68,240.0,139.68,1594.68,8.0
1860.0,620.0,2105.52,720.0,245.52,2105.5200000000004,11.0
5504.0,1376.0,6032.384,240.0,528.384,6032.384,8.0
250.0,83.33333333333333,262.0,496.0,12.0,262.0,4.0
675.0,225.0,699.3,840.0,24.299999999999997,699.3000000000001,3.0
4142.0,1035.5,4241.408,810.0,99.408,4241.408,2.0
5232.0,1744.0,5922.624,1085.0,690.624,5922.624000000001,11.0
3963.0,1321.0,4105.668,480.0,142.668,4105.668000000001,3.0
5774.0,1154.8,6397.592,1023.0,623.592,6397.592000000001,9.0
7062.0,1412.4,7824.696,1020.0,762.696,7824.696000000001,9.0
2141.0,1070.5,2397.92,310.0,256.92,2397.92,10.0
6289.0,2096.3333333333335,6968.2119999999995,660.0,679.212,6968.212,9.0
376.0,125.33333333333333,412.096,248.0,36.096000000000004,412.096,8.0
945.0,315.0,1001.7,540.0,56.7,1001.7,5.0
250.0,250.0,262.0,120.0,12.0,262.0,4.0
250.0,125.0,268.0,180.0,18.0,268.0,6.0
2978.0,1489.0,3299.624,279.0,321.624,3299.6240000000003,9.0
7769.0,1942.25,8141.912,868.0,372.91200000000003,8141.912,4.0
2760.0,920.0,2925.6,1260.0,165.6,2925.6000000000004,5.0
1286.0,428.6666666666667,1378.592,930.0,92.592,1378.592,6.0
5601.0,1867.0,5937.06,540.0,336.06,5937.06,5.0
6159.0,1539.75,6159.0,744.0,0.0,6159.0,0.0
5702.0,1900.6666666666667,6112.544,930.0,410.54400000000004,6112.544000000001,6.0
3281.0,1640.5,3556.604,960.0,275.604,3556.6040000000003,7.0
3368.0,842.0,3529.664,870.0,161.66400000000002,3529.664,4.0
4313.0,1078.25,4675.292,960.0,362.29200000000003,4675.292,7.0
250.0,83.33333333333333,256.0,434.0,6.0,256.0,2.0
7028.0,2342.6666666666665,7028.0,744.0,0.0,7028.0,0.0
250.0,83.33333333333333,259.0,480.0,9.0,259.0,3.0
5363.0,1340.75,5363.0,1116.0,0.0,5363.0,0.0
6049.0,1512.25,6629.704,1364.0,580.7040000000001,6629.704000000001,8.0
250.0,250.0,274.0,240.0,24.0,274.0,8.0
5834.0,1944.6666666666667,5904.008,420.0,70.008,5904.008,1.0
1000.0,1000.0,1120.0,300.0,120.0,1120.0,10.0
6259.0,1251.8,7010.08,1050.0,751.08,7010.080000000001,10.0
2713.0,678.25,3071.116,713.0,358.116,3071.1160000000004,11.0
3416.0,1138.6666666666667,3538.976,840.0,122.976,3538.976,3.0
8187.0,1637.4,9071.196,1023.0,884.196,9071.196,9.0
2930.0,976.6666666666666,3281.6,690.0,351.6,3281.6000000000004,10.0
1328.0,1328.0,1391.744,496.0,63.744,1391.7440000000001,4.0
985.0,985.0,1032.28,496.0,47.28,1032.28,4.0
7899.0,1579.8,8657.304,1364.0,758.304,8657.304,8.0
4373.0,2186.5,4740.332,600.0,367.332,4740.332,7.0
3716.0,1238.6666666666667,3760.592,775.0,44.592,3760.592,1.0
8244.0,1648.8,8441.856,1530.0,197.856,8441.856,2.0
4338.0,1084.5,4546.224,870.0,208.22400000000002,4546.224,4.0
9252.0,3084.0,10251.216,1020.0,999.216,10251.216,9.0
6246.0,1561.5,6620.76,540.0,374.76,6620.76,5.0
8123.0,2030.75,8707.856,1302.0,584.856,8707.856,6.0
4983.0,996.6,5461.368,990.0,478.368,5461.368,8.0
4668.0,2334.0,5172.144,660.0,504.144,5172.144,9.0
