loan_amount,value_per_installment,value_future,payment_term,capitalized_interest,months,installment_percent,loan_purpose_radio_tv,loan_purpose_car_used,installment_plans_none,loan_purpose_furniture,loan_purpose_appliances,allow
881.0,440.5,902.144,450.0,21.144000000000002,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
5424.0,1356.0,5619.264,840.0,195.264,3.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0
2491.0,830.3333333333334,2491.0,1116.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
250.0,250.0,274.0,240.0,24.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6279.0,1569.75,6279.0,1116.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0
1152.0,384.0,1221.1200000000001,150.0,69.12,5.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
1097.0,548.5,1097.0,372.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
250.0,250.0,268.0,180.0,18.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
904.0,301.3333333333333,936.544,465.0,32.544000000000004,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0
1908.0,954.0,2159.856,713.0,251.856,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
1995.0,997.5,2018.94,420.0,23.94,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
8001.0,2000.25,8577.072,930.0,576.072,6.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0
3671.0,917.75,4111.52,682.0,440.52,10.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
467.0,233.5,523.0400000000001,1050.0,56.04,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2167.0,1083.5,2427.0400000000004,310.0,260.04,10.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
1455.0,1455.0,1594.68,240.0,139.68,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1860.0,620.0,2105.5200000000004,720.0,245.52,11.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
5504.0,1376.0,6032.384,240.0,528.384,8.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0
250.0,83.33333333333333,262.0,496.0,12.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0
675.0,225.0,699.3000000000001,840.0,24.299999999999997,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
4142.0,1035.5,4241.408,810.0,99.408,2.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0
5232.0,1744.0,5922.624000000001,1085.0,690.624,11.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
3963.0,1321.0,4105.668000000001,480.0,142.668,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
5774.0,1154.8,6397.592000000001,1023.0,623.592,9.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0
7062.0,1412.4,7824.696000000001,1020.0,762.696,9.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
2141.0,1070.5,2397.92,310.0,256.92,10.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
6289.0,2096.3333333333335,6968.212,660.0,679.212,9.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
376.0,125.33333333333333,412.096,248.0,36.096000000000004,8.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
945.0,315.0,1001.7,540.0,56.7,5.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
250.0,250.0,262.0,120.0,12.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
250.0,125.0,268.0,180.0,18.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
2978.0,1489.0,3299.6240000000003,279.0,321.624,9.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
7769.0,1942.25,8141.912,868.0,372.91200000000003,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0
2760.0,920.0,2925.6000000000004,1260.0,165.6,5.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
1286.0,428.6666666666667,1378.592,930.0,92.592,6.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
5601.0,1867.0,5937.06,540.0,336.06,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
6159.0,1539.75,6159.0,744.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
5702.0,1900.6666666666667,6112.544000000001,930.0,410.54400000000004,6.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
3281.0,1640.5,3556.6040000000003,960.0,275.604,7.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
3368.0,842.0,3529.664,870.0,161.66400000000002,4.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0
4313.0,1078.25,4675.292,960.0,362.29200000000003,7.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
250.0,83.33333333333333,256.0,434.0,6.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0
7028.0,2342.6666666666665,7028.0,744.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
250.0,83.33333333333333,259.0,480.0,9.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
5363.0,1340.75,5363.0,1116.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0
6049.0,1512.25,6629.704000000001,1364.0,580.7040000000001,8.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
250.0,250.0,274.0,240.0,24.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
5834.0,1944.6666666666667,5904.008,420.0,70.008,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
1000.0,1000.0,1120.0,300.0,120.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6259.0,1251.8,7010.080000000001,1050.0,751.08,10.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0
2713.0,678.25,3071.1160000000004,713.0,358.116,11.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
3416.0,1138.6666666666667,3538.976,840.0,122.976,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
8187.0,1637.4,9071.196,1023.0,884.196,9.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0
2930.0,976.6666666666666,3281.6000000000004,690.0,351.6,10.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0
1328.0,1328.0,1391.7440000000001,496.0,63.744,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
985.0,985.0,1032.28,496.0,47.28,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7899.0,1579.8,8657.304,1364.0,758.304,8.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
4373.0,2186.5,4740.332,600.0,367.332,7.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
3716.0,1238.6666666666667,3760.592,775.0,44.592,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0
8244.0,1648.8,8441.856,1530.0,197.856,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
4338.0,1084.5,4546.224,870.0,208.22400000000002,4.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0
9252.0,3084.0,10251.216,1020.0,999.216,9.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
6246.0,1561.5,6620.76,540.0,374.76,5.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0
8123.0,2030.75,8707.856,1302.0,584.856,6.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
4983.0,996.6,5461.368,990.0,478.368,8.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0
4668.0,2334.0,5172.144,660.0,504.144,9.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
3810.0,1905.0,4221.4800000000005,1023.0,411.48,9.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
1733.0,866.5,1795.3880000000001,465.0,62.388,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
7214.0,2404.6666666666665,7473.704000000001,1209.0,259.704,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
3947.0,986.75,4468.004000000001,720.0,521.004,11.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
822.0,822.0,861.456,124.0,39.456,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
250.0,125.0,280.0,300.0,30.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
4553.0,1138.25,5044.724,1023.0,491.72400000000005,9.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0
2851.0,1425.5,2851.0,372.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
917.0,917.0,961.0160000000001,120.0,44.016,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3641.0,910.25,3684.692,420.0,43.692,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
3053.0,610.6,3199.5440000000003,1230.0,146.544,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
2968.0,2968.0,3217.3120000000004,600.0,249.312,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
7623.0,1905.75,7714.476,1147.0,91.476,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0
2862.0,1431.0,2999.376,120.0,137.376,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
9204.0,3068.0,9314.448,775.0,110.44800000000001,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
3310.0,662.0,3389.44,810.0,79.44,2.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0
4425.0,1475.0,4531.2,434.0,106.2,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0
5074.0,1268.5,5317.552000000001,1230.0,243.552,4.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0
8495.0,1699.0,9310.52,990.0,815.52,8.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0
3777.0,1259.0,3822.324,780.0,45.324,1.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0
3775.0,1258.3333333333333,4001.5,899.0,226.50000000000003,5.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
1820.0,910.0,1907.3600000000001,868.0,87.36,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
521.0,173.66666666666666,583.5200000000001,300.0,62.519999999999996,10.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
4244.0,1061.0,4753.280000000001,1054.0,509.28000000000003,10.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
250.0,83.33333333333333,259.0,465.0,9.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
1231.0,1231.0,1349.1760000000002,630.0,118.176,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5361.0,1787.0,5425.332,780.0,64.33200000000001,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0
7546.0,2515.3333333333335,8179.8640000000005,960.0,633.864,7.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
10584.0,3528.0,11600.064,992.0,1016.064,8.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
9963.0,2490.75,10680.336000000001,1643.0,717.336,6.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
1464.0,732.0,1657.2480000000003,330.0,193.24800000000002,11.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
452.0,226.0,506.24000000000007,682.0,54.24,10.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2022.0,505.5,2191.848,960.0,169.84799999999998,7.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
250.0,125.0,253.0,780.0,3.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
5246.0,1748.6666666666667,5371.904,1178.0,125.904,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0
1721.0,573.6666666666666,1824.26,527.0,103.26,5.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
4123.0,1030.75,4221.952,1170.0,98.952,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
10679.0,2135.8,11319.74,900.0,640.74,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
2992.0,997.3333333333334,2992.0,750.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0
5758.0,1439.5,5827.0960000000005,775.0,69.096,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0
250.0,125.0,274.0,240.0,24.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
250.0,250.0,271.0,600.0,21.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
3293.0,1646.5,3767.1920000000005,360.0,474.192,12.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
250.0,125.0,283.00000000000006,713.0,33.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
1573.0,786.5,1705.132,589.0,132.132,7.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
2704.0,901.3333333333334,2931.1360000000004,589.0,227.136,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
5305.0,1326.25,5750.620000000001,960.0,445.62,7.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0
1546.0,515.3333333333334,1750.0720000000001,341.0,204.072,11.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
1394.0,697.0,1427.4560000000001,450.0,33.456,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
6205.0,1241.0,6577.3,900.0,372.30000000000007,5.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0
3026.0,1008.6666666666666,3243.8720000000003,186.0,217.87199999999999,6.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
6386.0,1277.2,6692.528,1240.0,306.528,4.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
3437.0,1145.6666666666667,3766.952,620.0,329.952,8.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
9086.0,2271.5,9413.096,1209.0,327.096,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
7341.0,2447.0,8045.736000000001,990.0,704.736,8.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
4945.0,1648.3333333333333,5479.06,279.0,534.0600000000001,9.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
4274.0,1068.5,4376.576,450.0,102.57600000000001,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
2627.0,875.6666666666666,2942.2400000000002,682.0,315.24,10.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2673.0,1336.5,2673.0,390.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
6007.0,2002.3333333333333,6655.756,660.0,648.7560000000001,9.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0
4138.0,1034.5,4684.216,713.0,546.216,11.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0
1867.0,466.75,2001.4240000000002,570.0,134.424,6.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
7104.0,2368.0,7359.744000000001,837.0,255.74400000000003,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0
4151.0,1037.75,4549.496,992.0,398.496,8.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0
3073.0,1536.5,3183.628,480.0,110.62799999999999,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0
5851.0,1462.75,6553.120000000001,690.0,702.12,10.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0
250.0,250.0,277.0,279.0,27.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
4150.0,2075.0,4199.8,780.0,49.800000000000004,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
4936.0,1234.0,5469.088000000001,651.0,533.088,9.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0
2649.0,1324.5,2998.668,713.0,349.668,11.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
2573.0,857.6666666666666,2820.0080000000003,630.0,247.008,8.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
3402.0,1134.0,3483.648,434.0,81.648,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
681.0,340.5,713.688,496.0,32.688,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
4212.0,1053.0,4363.6320000000005,465.0,151.632,3.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0
6907.0,1726.75,7238.536,496.0,331.536,4.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
7393.0,1478.6,7925.296,1290.0,532.296,6.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0
1151.0,575.5,1206.248,510.0,55.248000000000005,4.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
916.0,458.0,1047.9040000000002,360.0,131.904,12.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
2463.0,2463.0,2522.112,450.0,59.112,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
2663.0,887.6666666666666,2694.956,403.0,31.956,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0
3715.0,1857.5,3893.32,510.0,178.32,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
2040.0,680.0,2235.84,248.0,195.84,8.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
10498.0,2099.6,10498.0,1470.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0
250.0,250.0,277.0,270.0,27.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
1773.0,886.5,1858.104,510.0,85.104,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
6448.0,1289.6,6680.128000000001,1209.0,232.12800000000001,3.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
5996.0,1998.6666666666667,6211.856,837.0,215.856,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
2119.0,706.3333333333334,2373.28,682.0,254.28,10.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0
250.0,83.33333333333333,274.0,240.0,24.0,8.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
5200.0,1040.0,5574.400000000001,930.0,374.4,6.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
9683.0,2420.75,10031.588,1209.0,348.58799999999997,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0
6418.0,1283.6,6649.048,1209.0,231.048,3.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0
2759.0,1379.5,2957.648,1302.0,198.64800000000002,6.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
3542.0,885.5,3669.512,840.0,127.512,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0
2048.0,1024.0,2269.184,1023.0,221.184,9.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0
4577.0,1144.25,4851.62,900.0,274.62,5.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0
250.0,250.0,262.0,496.0,12.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
5315.0,1771.6666666666667,5889.02,1023.0,574.02,9.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
3934.0,983.5,3981.208,1147.0,47.208,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0
3346.0,1673.0,3546.76,150.0,200.76,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
5563.0,1390.75,5696.512,806.0,133.512,2.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0
1098.0,366.0,1190.232,961.0,92.232,7.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
463.0,154.33333333333334,507.44800000000004,240.0,44.448,8.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
3073.0,1536.5,3109.876,403.0,36.876,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
2304.0,768.0,2552.8320000000003,660.0,248.832,9.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
250.0,125.0,259.0,465.0,9.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
4448.0,1112.0,4501.376,775.0,53.376,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
5237.0,1309.25,5928.284000000001,1080.0,691.284,11.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
5673.0,1134.6,5673.0,1116.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
250.0,83.33333333333333,268.0,930.0,18.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
2246.0,1123.0,2407.712,930.0,161.71200000000002,6.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
7031.0,1757.75,7452.860000000001,900.0,421.86,5.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0
250.0,125.0,262.0,124.0,12.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
368.0,368.0,416.576,330.0,48.57600000000001,11.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
5470.0,1823.3333333333333,5666.92,840.0,196.92000000000002,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0
3403.0,1134.3333333333333,3648.016,180.0,245.016,6.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
250.0,125.0,262.0,120.0,12.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
628.0,628.0,650.6080000000001,480.0,22.608,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2293.0,1146.5,2568.1600000000003,690.0,275.16,10.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0
3010.0,1505.0,3335.0800000000004,651.0,325.08,9.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
3252.0,813.0,3681.2640000000006,713.0,429.264,11.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
503.0,251.5,557.3240000000001,660.0,54.324000000000005,9.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
5685.0,1421.25,5821.4400000000005,810.0,136.44,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
2136.0,712.0,2212.896,465.0,76.896,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0
388.0,194.0,406.624,120.0,18.624,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
6032.0,1206.4,6249.152,1200.0,217.152,3.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0
4160.0,1040.0,4259.84,434.0,99.84,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
6649.0,1662.25,7526.668000000001,713.0,877.668,11.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0
2943.0,735.75,3225.5280000000002,990.0,282.528,8.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
4311.0,862.2,4828.320000000001,1050.0,517.3199999999999,10.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0
4185.0,2092.5,4385.88,510.0,200.88,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
708.0,354.0,784.464,270.0,76.464,9.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0
1475.0,491.6666666666667,1598.9,600.0,123.89999999999999,7.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
2111.0,703.6666666666666,2288.324,589.0,177.324,7.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0
2646.0,882.0,2900.016,248.0,254.016,8.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0
8575.0,1715.0,9398.2,990.0,823.2,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
7499.0,2499.6666666666665,7858.952,870.0,359.952,4.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0
250.0,250.0,262.0,120.0,12.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6169.0,2056.3333333333335,6983.308000000001,341.0,814.3080000000001,11.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
4085.0,1361.6666666666667,4085.0,390.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
7233.0,1446.6,7927.368,990.0,694.368,8.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
3284.0,1642.0,3520.4480000000003,570.0,236.448,6.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0
3818.0,1909.0,3863.8160000000003,775.0,45.816,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
2008.0,502.0,2200.768,990.0,192.768,8.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0
5761.0,1920.3333333333333,6175.792,930.0,414.79200000000003,6.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
5909.0,1477.25,6192.6320000000005,1230.0,283.632,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
5653.0,1884.3333333333333,6195.688,630.0,542.688,8.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0
9564.0,2391.0,10596.912,1023.0,1032.912,9.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
4571.0,2285.5,5009.816000000001,620.0,438.81600000000003,8.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0
336.0,168.0,364.22400000000005,217.0,28.224,7.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
7410.0,2470.0,8032.4400000000005,961.0,622.44,7.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0
1842.0,1842.0,1864.104,403.0,22.104,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
7597.0,1899.25,7688.164,780.0,91.164,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
3980.0,796.0,4409.84,1023.0,429.84,9.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0
250.0,250.0,262.0,510.0,12.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
3402.0,1701.0,3728.592,248.0,326.592,8.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
3733.0,933.25,3912.184,870.0,179.184,4.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0
1969.0,656.3333333333334,2063.512,120.0,94.512,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
4842.0,1210.5,5364.936000000001,1020.0,522.936,9.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0
333.0,333.0,344.988,480.0,11.988,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
6078.0,1519.5,6150.936,780.0,72.936,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0
4390.0,1463.3333333333333,4969.4800000000005,1080.0,579.48,11.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
830.0,415.0,909.6800000000001,620.0,79.68,8.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0
2309.0,769.6666666666666,2530.664,990.0,221.66400000000002,8.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0
9724.0,1944.8,10540.816,960.0,816.816,7.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
3925.0,1962.5,4301.8,240.0,376.8,8.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0
7613.0,1903.25,8069.780000000001,900.0,456.78000000000003,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
2577.0,859.0,2793.4680000000003,600.0,216.468,7.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
6173.0,1234.6,6987.836000000001,1080.0,814.8360000000001,11.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
3964.0,991.0,4392.112,660.0,428.11199999999997,9.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0
1006.0,251.5,1102.576,990.0,96.57600000000001,8.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0
6599.0,2199.6666666666665,6915.752,870.0,316.752,4.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0
250.0,83.33333333333333,253.0,420.0,3.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0
9594.0,1918.8,10399.896,960.0,805.896,7.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0
737.0,245.66666666666666,816.5960000000001,651.0,79.59599999999999,9.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0
2180.0,726.6666666666666,2336.96,930.0,156.96,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
2894.0,1447.0,3102.3680000000004,570.0,208.368,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
